,Site,TempOut,OutHum,DewPt,WindSpeed,WindRun,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,P_GEN,Temp_Pressure_ratio,Humidity_Radiation_ratio
2513,YMCA,14.7,86.0,12.4,0,0.0,14.7,14.7,14.7,760.0,0.0,0.0,83.0,3.57,0.032,0.019342105263157893,1.036144578313253
2514,YMCA,15.3,82.0,12.3,0,0.0,15.3,15.3,15.3,760.2,0.0,0.0,108.0,4.64,0.046,0.020126282557221785,0.7592592592592593
2515,YMCA,15.9,80.0,12.4,0,0.0,15.9,15.9,15.9,760.3,0.0,0.0,141.0,6.06,0.067,0.02091279757990267,0.5673758865248227
2516,YMCA,16.4,78.0,12.5,0,0.0,16.4,16.4,16.4,760.2,0.0,0.0,179.0,7.7,0.064,0.021573270192054718,0.43575418994413406
2517,YMCA,16.8,76.0,12.6,0,0.0,16.8,16.8,16.8,760.2,0.0,0.0,194.0,8.34,0.094,0.022099447513812154,0.3917525773195876
2518,YMCA,17.4,74.0,12.8,0,0.0,17.4,17.4,17.4,760.1,0.0,0.0,240.0,10.32,0.079,0.022891724773056173,0.30833333333333335
2519,YMCA,17.6,74.0,12.9,0,0.0,17.6,17.6,17.6,760.1,0.0,0.0,211.0,9.07,0.037,0.023154848046309698,0.35071090047393366
2520,YMCA,17.2,75.0,12.7,0,0.0,17.2,17.1,17.1,760.2,0.0,0.0,142.0,6.11,0.051,0.022625624835569586,0.528169014084507
2521,YMCA,17.2,74.0,12.5,0,0.0,17.2,17.1,17.1,760.1,0.0,0.0,157.0,6.75,0.069,0.022628601499802656,0.4713375796178344
2522,YMCA,17.6,72.0,12.4,0,0.0,17.6,17.5,17.5,760.1,0.0,0.0,175.0,7.53,0.022,0.023154848046309698,0.4114285714285714
2523,YMCA,17.2,75.0,12.7,0,0.0,17.2,17.1,17.1,760.1,0.0,0.0,92.0,3.96,0.064,0.022628601499802656,0.8152173913043478
2524,YMCA,17.6,74.0,12.9,0,0.0,17.6,17.6,17.6,760.1,0.0,0.0,183.0,7.87,0.071,0.023154848046309698,0.40437158469945356
2525,YMCA,17.8,73.0,12.9,0,0.0,17.8,17.8,17.8,760.0,0.0,0.0,185.0,7.96,0.033,0.023421052631578947,0.3945945945945946
2526,YMCA,17.6,73.0,12.7,0,0.0,17.6,17.5,17.5,760.1,0.0,0.0,131.0,5.63,0.041,0.023154848046309698,0.5572519083969466
2527,YMCA,17.6,73.0,12.7,0,0.0,17.6,17.6,17.6,760.1,0.0,0.0,142.0,6.11,0.033,0.023154848046309698,0.5140845070422535
2528,YMCA,17.3,75.0,12.8,0,0.0,17.3,17.2,17.2,760.1,0.0,0.0,86.0,3.7,0.003,0.022760163136429416,0.872093023255814
2529,YMCA,17.0,76.0,12.7,0,0.0,17.0,16.9,16.9,760.0,0.0,0.0,54.0,2.32,0.013,0.02236842105263158,1.4074074074074074
2530,YMCA,17.0,77.0,12.9,0,0.0,17.0,17.0,17.0,760.1,0.0,0.0,71.0,3.05,0.001,0.022365478226549138,1.0845070422535212
2531,YMCA,14.0,94.0,13.0,0,0.0,14.0,14.1,14.1,761.2,0.0,0.0,11.0,0.47,0.009,0.01839201261166579,8.545454545454545
2532,YMCA,14.1,94.0,13.1,0,0.0,14.1,14.2,14.2,761.5,0.0,0.0,45.0,1.94,0.079,0.018516086671043992,2.088888888888889
2533,YMCA,14.4,93.0,13.3,0,0.0,14.4,14.6,14.6,761.6,0.0,0.0,98.0,4.21,0.19,0.018907563025210083,0.9489795918367347
2534,YMCA,15.2,91.0,13.8,0,0.0,15.2,15.4,15.4,761.7,0.0,0.0,196.0,8.43,0.155,0.01995536300380727,0.4642857142857143
2535,YMCA,16.2,88.0,14.2,0,0.0,16.2,16.4,16.4,761.8,0.0,0.0,243.0,10.45,0.254,0.021265423995799424,0.36213991769547327
2536,YMCA,17.9,82.0,14.8,0,0.0,17.9,18.2,18.2,761.9,0.0,0.0,358.0,15.4,0.239,0.023493896836855228,0.22905027932960895
2537,YMCA,18.5,80.0,15.0,0,0.0,18.5,18.9,18.9,762.0,0.0,0.0,416.0,17.89,0.136,0.024278215223097113,0.19230769230769232
2538,YMCA,18.8,79.0,15.1,0,0.0,18.8,19.2,19.2,761.8,0.0,0.0,400.0,17.2,0.094,0.024678393279075877,0.1975
2539,YMCA,19.0,78.0,15.1,0,0.0,19.0,19.4,19.4,761.8,0.0,0.0,246.0,10.58,0.185,0.024940929377789446,0.3170731707317073
2540,YMCA,19.9,70.0,14.3,0,0.0,19.9,20.3,20.3,761.7,0.0,0.0,432.0,18.58,0.131,0.02612577130103715,0.16203703703703703
2541,YMCA,19.7,70.0,14.0,0,0.0,19.7,19.9,19.9,761.7,0.0,0.0,256.0,11.01,0.255,0.025863200735197583,0.2734375
2542,YMCA,20.8,64.0,13.7,0,0.0,20.8,20.6,20.6,761.8,0.0,0.0,461.0,19.83,0.151,0.027303754266211608,0.13882863340563992
2543,YMCA,20.3,67.0,13.9,0,0.0,20.3,20.4,20.4,761.8,0.0,0.0,221.0,9.5,0.169,0.026647414019427672,0.3031674208144796
2544,YMCA,21.0,65.0,14.2,0,0.0,21.0,20.8,20.8,761.7,0.0,0.0,659.0,28.34,0.125,0.027569909413154785,0.09863429438543247
2545,YMCA,20.0,66.0,13.5,0,0.0,20.0,20.2,20.2,761.7,0.0,0.0,199.0,8.56,0.184,0.026257056583956936,0.3316582914572864
2546,YMCA,20.6,64.0,13.6,0,0.0,20.6,20.5,20.5,761.7,0.0,0.0,168.0,7.22,0.099,0.027044768281475645,0.38095238095238093
2547,YMCA,20.2,65.0,13.4,0,0.0,20.2,20.3,20.3,761.6,0.0,0.0,127.0,5.46,0.052,0.02652310924369748,0.5118110236220472
2548,YMCA,19.8,66.0,13.3,0,0.0,19.8,19.9,19.9,761.5,0.0,0.0,121.0,5.2,0.013,0.026001313197636246,0.5454545454545454
2549,YMCA,20.6,62.0,13.0,0,0.0,20.6,20.3,20.3,761.6,0.0,0.0,136.0,5.85,0.011,0.027048319327731093,0.45588235294117646
2550,YMCA,20.7,64.0,13.6,0,0.0,20.7,20.6,20.6,761.5,0.0,0.0,106.0,4.56,0.008,0.027183191070256074,0.6037735849056604
2551,YMCA,19.9,65.0,13.2,0,0.0,19.9,20.1,20.1,761.6,0.0,0.0,341.0,14.66,0.006,0.026129201680672266,0.1906158357771261
2552,YMCA,19.4,69.0,13.6,0,0.0,19.4,19.6,19.6,761.7,0.0,0.0,178.0,7.65,0.002,0.025469344886438226,0.38764044943820225
2553,YMCA,13.5,96.0,12.9,0,0.0,13.5,13.6,13.6,763.0,0.0,0.0,15.0,0.65,0.007,0.017693315858453473,6.4
2554,YMCA,13.9,96.0,13.3,0,0.0,13.9,14.0,14.0,763.1,0.0,0.0,33.0,1.42,0.004,0.01821517494430612,2.909090909090909
2555,YMCA,14.2,96.0,13.5,0,0.0,14.2,14.3,14.3,763.1,0.0,0.0,45.0,1.94,0.022,0.018608308216485386,2.1333333333333333
2556,YMCA,14.7,95.0,13.9,0,0.0,14.7,14.9,14.9,763.3,0.0,0.0,70.0,3.01,0.035,0.019258482903183546,1.3571428571428572
2557,YMCA,15.4,94.0,14.4,0,0.0,15.4,15.6,15.6,763.3,0.0,0.0,106.0,4.56,0.094,0.020175553517620858,0.8867924528301887
2558,YMCA,16.6,92.0,15.3,0,0.0,16.6,16.9,16.9,763.3,0.0,0.0,205.0,8.82,0.078,0.021747674570941965,0.44878048780487806
2559,YMCA,17.5,87.0,15.3,0,0.0,17.5,17.8,17.8,763.3,0.0,0.0,203.0,8.73,0.068,0.022926765360932792,0.42857142857142855
2560,YMCA,17.8,85.0,15.3,0,0.0,17.8,18.2,18.2,763.3,0.0,0.0,188.0,8.09,0.109,0.02331979562426307,0.4521276595744681
2561,YMCA,18.6,82.0,15.5,0,0.0,18.6,19.1,19.1,763.3,0.0,0.0,241.0,10.36,0.122,0.02436787632647714,0.34024896265560167
2562,YMCA,19.2,78.0,15.2,0,0.0,19.2,19.6,19.6,763.4,0.0,0.0,253.0,10.88,0.186,0.02515064186533927,0.308300395256917
2563,YMCA,20.2,77.0,16.0,0,0.0,20.2,20.8,20.8,763.5,0.0,0.0,429.0,18.45,0.192,0.026457105435494434,0.1794871794871795
2564,YMCA,20.1,75.0,15.5,0,0.0,20.1,20.6,20.6,763.4,0.0,0.0,393.0,16.9,0.172,0.02632957820277705,0.19083969465648856
2565,YMCA,20.6,72.0,15.3,0,0.0,20.6,20.9,20.9,763.3,0.0,0.0,569.0,24.47,0.116,0.02698807808201232,0.1265377855887522
2566,YMCA,20.6,68.0,14.4,0,0.0,20.6,20.7,20.7,763.3,0.0,0.0,436.0,18.75,0.19,0.02698807808201232,0.1559633027522936
2567,YMCA,20.4,68.0,14.3,0,0.0,20.4,20.6,20.6,763.3,0.0,0.0,191.0,8.21,0.139,0.026726057906458798,0.35602094240837695
2568,YMCA,19.7,70.0,14.1,0,0.0,19.7,20.0,20.0,763.3,0.0,0.0,165.0,7.1,0.088,0.025808987292021485,0.42424242424242425
2569,YMCA,19.6,68.0,13.5,0,0.0,19.6,19.7,19.7,763.2,0.0,0.0,181.0,7.78,0.052,0.025681341719077568,0.3756906077348066
2570,YMCA,19.7,68.0,13.6,0,0.0,19.7,19.8,19.8,763.1,0.0,0.0,167.0,7.18,0.029,0.025815751539771982,0.40718562874251496
2571,YMCA,19.4,66.0,12.9,0,0.0,19.4,19.4,19.4,763.1,0.0,0.0,163.0,7.01,0.027,0.025422618267592713,0.4049079754601227
2572,YMCA,19.3,68.0,13.3,1,0.5,19.3,19.4,19.4,762.9,0.0,0.0,132.0,5.68,0.011,0.025298204220736663,0.5151515151515151
2573,YMCA,18.6,74.0,13.9,1,0.5,18.6,18.8,18.8,763.0,0.0,0.0,163.0,7.01,0.005,0.024377457404980343,0.4539877300613497
2574,YMCA,17.8,73.0,12.9,1,0.5,17.8,17.8,17.8,762.9,0.0,0.0,85.0,3.66,0.005,0.023332022545549877,0.8588235294117647
2575,YMCA,17.3,76.0,13.1,0,0.0,17.3,17.3,17.3,763.0,0.0,0.0,66.0,2.84,0.0,0.022673656618610746,1.1515151515151516
2576,YMCA,13.6,95.0,12.8,0,0.0,13.6,13.7,13.7,761.3,0.0,0.0,1.0,0.04,0.0,0.017864179692631026,95.0
2577,YMCA,13.6,95.0,12.8,0,0.0,13.6,13.7,13.7,761.2,0.0,0.0,15.0,0.65,0.06,0.017866526537046765,6.333333333333333
2578,YMCA,14.1,95.0,13.3,0,0.0,14.1,14.2,14.2,761.2,0.0,0.0,42.0,1.81,0.064,0.018523384130320546,2.261904761904762
2579,YMCA,14.6,94.0,13.7,0,0.0,14.6,14.8,14.8,761.1,0.0,0.0,61.0,2.62,0.028,0.01918276179214295,1.540983606557377
2580,YMCA,15.3,92.0,14.0,0,0.0,15.3,15.5,15.5,760.9,0.0,0.0,92.0,3.96,0.029,0.020107767117886716,1.0
2581,YMCA,15.6,91.0,14.1,0,0.0,15.6,15.7,15.7,761.0,0.0,0.0,94.0,4.04,0.02,0.02049934296977661,0.9680851063829787
2582,YMCA,15.9,91.0,14.4,0,0.0,15.9,16.1,16.1,760.9,0.0,0.0,97.0,4.17,0.066,0.020896307004862665,0.9381443298969072
2583,YMCA,17.0,88.0,15.0,0,0.0,17.0,17.3,17.3,760.8,0.0,0.0,159.0,6.84,0.113,0.02234490010515247,0.5534591194968553
2584,YMCA,17.7,85.0,15.2,0,0.0,17.7,18.1,18.1,760.7,0.0,0.0,214.0,9.2,0.159,0.023268042592349148,0.397196261682243
2585,YMCA,19.0,76.0,14.7,0,0.0,19.0,19.3,19.3,760.5,0.0,0.0,285.0,12.26,0.253,0.024983563445101907,0.26666666666666666
2586,YMCA,20.5,69.0,14.6,0,0.0,20.5,20.7,20.7,760.3,0.0,0.0,649.0,27.91,0.265,0.02696304090490596,0.10631741140215717
2587,YMCA,20.6,69.0,14.7,1,0.5,20.6,20.7,20.7,760.1,0.0,0.0,491.0,21.12,0.187,0.027101697145112486,0.14052953156822812
2588,YMCA,20.8,68.0,14.7,1,0.5,20.8,20.9,20.9,760.0,0.0,0.0,471.0,20.26,0.229,0.02736842105263158,0.14437367303609341
2589,YMCA,21.3,68.0,15.1,1,0.5,21.3,21.3,21.3,759.8,0.0,0.0,576.0,24.77,0.218,0.02803369307712556,0.11805555555555555
2590,YMCA,21.1,68.0,14.9,1,0.5,21.1,21.1,21.1,759.6,0.0,0.0,639.0,27.48,0.151,0.02777777777777778,0.10641627543035993
2591,YMCA,19.9,70.0,14.3,1,0.5,19.9,20.2,20.2,759.6,0.0,0.0,226.0,9.72,0.112,0.02619799894681411,0.30973451327433627
2592,YMCA,19.8,71.0,14.4,1,0.5,19.8,20.2,20.2,759.4,0.0,0.0,248.0,10.67,0.106,0.02607321569660258,0.2862903225806452
2593,YMCA,19.9,69.0,14.1,1,0.5,19.9,20.2,20.2,759.1,0.0,0.0,167.0,7.18,0.077,0.026215254907126857,0.41317365269461076
2594,YMCA,19.4,73.0,14.4,1,0.5,19.4,19.7,19.7,758.9,0.0,0.0,146.0,6.28,0.035,0.02556331532481223,0.5
2595,YMCA,19.6,71.0,14.2,2,1.0,19.6,19.8,19.8,758.8,0.0,0.0,136.0,5.85,0.024,0.02583025830258303,0.5220588235294118
2596,YMCA,19.8,69.0,13.9,1,0.5,19.8,20.0,20.0,758.7,0.0,0.0,141.0,6.06,0.018,0.02609727164887307,0.48936170212765956
2597,YMCA,19.4,71.0,14.0,1,0.5,19.4,19.7,19.7,758.6,0.0,0.0,315.0,13.55,0.021,0.025573424729765353,0.2253968253968254
2598,YMCA,18.9,73.0,13.9,1,0.5,18.9,19.1,19.1,758.5,0.0,0.0,155.0,6.67,0.009,0.02491760052735662,0.47096774193548385
2599,YMCA,18.2,76.0,13.9,0,0.0,18.2,18.3,18.3,758.3,0.0,0.0,137.0,5.89,0.003,0.024001054991428194,0.5547445255474452
2600,YMCA,13.9,94.0,12.9,0,0.0,13.9,14.0,14.0,756.7,0.0,0.0,10.0,0.43,0.005,0.018369234835469803,9.4
2601,YMCA,13.7,94.0,12.8,0,0.0,13.7,13.8,13.8,756.6,0.0,0.0,31.0,1.33,0.011,0.01810732223103357,3.032258064516129
2602,YMCA,13.7,94.0,12.8,0,0.0,13.7,13.8,13.8,756.6,0.0,0.0,47.0,2.02,0.014,0.01810732223103357,2.0
2603,YMCA,14.1,94.0,13.2,0,0.0,14.1,14.2,14.2,756.7,0.0,0.0,59.0,2.54,0.027,0.018633540372670804,1.5932203389830508
2604,YMCA,14.6,93.0,13.5,0,0.0,14.6,14.7,14.7,756.8,0.0,0.0,85.0,3.66,0.106,0.019291754756871036,1.0941176470588236
2605,YMCA,15.2,91.0,13.8,0,0.0,15.2,15.4,15.4,756.7,0.0,0.0,178.0,7.65,0.137,0.02008722082727633,0.5112359550561798
2606,YMCA,16.4,89.0,14.6,0,0.0,16.4,16.7,16.7,756.7,0.0,0.0,279.0,12.0,0.107,0.021673054050482355,0.31899641577060933
2607,YMCA,18.1,82.0,14.9,0,0.0,18.1,18.4,18.4,756.6,0.0,0.0,338.0,14.54,0.221,0.0239228125826064,0.24260355029585798
2608,YMCA,19.1,79.0,15.4,0,0.0,19.1,19.6,19.6,756.5,0.0,0.0,481.0,20.69,0.141,0.02524785194976867,0.16424116424116425
2609,YMCA,19.4,75.0,14.9,0,0.0,19.4,19.8,19.8,756.3,0.0,0.0,323.0,13.89,0.158,0.025651196615099826,0.23219814241486067
2610,YMCA,20.6,70.0,14.9,0,0.0,20.6,20.8,20.8,756.2,0.0,0.0,397.0,17.07,0.097,0.027241470510446973,0.17632241813602015
2611,YMCA,20.1,71.0,14.6,0,0.0,20.1,20.4,20.4,756.1,0.0,0.0,310.0,13.33,0.154,0.026583785213596087,0.22903225806451613
2612,YMCA,20.9,69.0,15.0,0,0.0,20.9,20.9,20.9,755.9,0.0,0.0,487.0,20.94,0.103,0.027649159941791242,0.14168377823408623
2613,YMCA,20.9,67.0,14.5,0,0.0,20.9,20.9,20.9,755.8,0.0,0.0,286.0,12.3,0.197,0.02765281820587457,0.23426573426573427
2614,YMCA,21.2,67.0,14.8,1,0.5,21.2,21.1,21.1,755.7,0.0,0.0,286.0,12.3,0.055,0.028053460367870847,0.23426573426573427
2615,YMCA,20.1,71.0,14.7,1,0.5,20.1,20.4,20.4,755.5,0.0,0.0,195.0,8.39,0.138,0.026604897418927864,0.3641025641025641
2616,YMCA,20.4,72.0,15.2,1,0.5,20.4,20.8,20.8,755.5,0.0,0.0,274.0,11.78,0.065,0.02700198544010589,0.26277372262773724
2617,YMCA,20.0,74.0,15.2,0,0.0,20.0,20.4,20.4,755.4,0.0,0.0,185.0,7.96,0.04,0.026476039184537992,0.4
2618,YMCA,19.8,74.0,15.1,1,0.5,19.8,20.3,20.3,755.3,0.0,0.0,149.0,6.41,0.031,0.026214749106315372,0.4966442953020134
2619,YMCA,19.6,75.0,15.0,1,0.5,19.6,19.9,19.9,755.2,0.0,0.0,151.0,6.49,0.029,0.025953389830508475,0.4966887417218543
2620,YMCA,19.4,76.0,15.1,0,0.0,19.4,19.9,19.9,755.3,0.0,0.0,169.0,7.27,0.011,0.025685158215278697,0.44970414201183434
2621,YMCA,18.9,76.0,14.6,1,0.5,18.9,19.3,19.3,755.2,0.0,0.0,108.0,4.64,0.004,0.025026483050847453,0.7037037037037037
2622,YMCA,14.7,97.0,14.3,0,0.0,14.7,14.9,14.9,754.9,0.0,0.0,12.0,0.52,0.013,0.019472777851371043,8.083333333333334
2623,YMCA,14.6,96.0,14.0,0,0.0,14.6,14.8,14.8,755.0,0.0,0.0,38.0,1.63,0.033,0.01933774834437086,2.526315789473684
2624,YMCA,14.6,97.0,14.1,0,0.0,14.6,14.8,14.8,755.1,0.0,0.0,69.0,2.97,0.107,0.019335187392398357,1.4057971014492754
2625,YMCA,15.3,96.0,14.6,0,0.0,15.3,15.5,15.5,755.2,0.0,0.0,110.0,4.73,0.061,0.020259533898305083,0.8727272727272727
2626,YMCA,15.8,97.0,15.3,0,0.0,15.8,16.1,16.1,755.3,0.0,0.0,114.0,4.9,0.089,0.020918840195948633,0.8508771929824561
2627,YMCA,16.9,96.0,16.2,0,0.0,16.9,17.3,17.3,755.3,0.0,0.0,211.0,9.07,0.257,0.022375215146299483,0.4549763033175355
2628,YMCA,19.6,83.0,16.6,0,0.0,19.6,20.3,20.3,755.2,0.0,0.0,404.0,17.37,0.256,0.025953389830508475,0.20544554455445543
2629,YMCA,21.5,74.0,16.7,0,0.0,21.5,21.9,21.9,755.1,0.0,0.0,444.0,19.09,0.269,0.028473049927161966,0.16666666666666666
2630,YMCA,22.0,70.0,16.3,0,0.0,22.0,22.3,22.3,755.0,0.0,0.0,489.0,21.03,0.25,0.02913907284768212,0.14314928425357873
2631,YMCA,22.3,71.0,16.8,0,0.0,22.3,22.7,22.7,754.9,0.0,0.0,551.0,23.7,0.242,0.029540336468406415,0.12885662431941924
2632,YMCA,23.4,69.0,17.4,1,0.5,23.4,24.2,24.2,754.8,0.0,0.0,570.0,24.51,0.211,0.031001589825119236,0.12105263157894737
2633,YMCA,23.1,65.0,16.2,1,0.5,23.1,23.7,23.7,754.8,0.0,0.0,532.0,22.88,0.163,0.030604133545310018,0.12218045112781954
2634,YMCA,22.8,64.0,15.7,1,0.5,22.8,23.2,23.2,754.6,0.0,0.0,376.0,16.17,0.208,0.030214683275907765,0.1702127659574468
2635,YMCA,23.6,67.0,17.1,1,0.5,23.6,24.4,24.4,754.4,0.0,0.0,538.0,23.14,0.137,0.03128313891834571,0.12453531598513011
2636,YMCA,23.0,67.0,16.5,1,0.5,23.0,23.6,23.6,754.4,0.0,0.0,247.0,10.62,0.125,0.03048780487804878,0.27125506072874495
2637,YMCA,22.9,69.0,16.9,0,0.0,22.9,23.5,23.5,754.2,0.0,0.0,237.0,10.19,0.084,0.030363298859718904,0.2911392405063291
2638,YMCA,22.7,68.0,16.5,0,0.0,22.7,23.2,23.2,754.1,0.0,0.0,188.0,8.09,0.053,0.03010210847367723,0.3617021276595745
2639,YMCA,22.4,70.0,16.7,0,0.0,22.4,22.9,22.9,754.1,0.0,0.0,160.0,6.88,0.027,0.029704283251558147,0.4375
2640,YMCA,22.7,68.0,16.5,0,0.0,22.7,23.2,23.2,753.9,0.0,0.0,129.0,5.55,0.018,0.030110094176946545,0.5271317829457365
2641,YMCA,22.4,71.0,16.9,1,0.5,22.4,22.9,22.9,753.9,0.0,0.0,119.0,5.12,0.013,0.029712163416898793,0.5966386554621849
2642,YMCA,22.2,72.0,16.9,0,0.0,22.2,22.6,22.6,753.9,0.0,0.0,240.0,10.32,0.009,0.029446876243533624,0.3
2643,YMCA,24.3,61.0,16.3,0,0.0,24.3,24.8,24.8,758.1,0.0,0.0,214.0,9.2,0.003,0.03205381875741987,0.2850467289719626
2644,YMCA,16.2,92.0,14.9,0,0.0,16.2,16.4,16.4,753.2,0.0,0.0,31.0,1.33,0.006,0.021508231545406264,2.967741935483871
2645,YMCA,16.4,92.0,15.1,0,0.0,16.4,16.7,16.7,753.2,0.0,0.0,55.0,2.37,0.028,0.021773765268189058,1.6727272727272726
2646,YMCA,16.7,91.0,15.2,0,0.0,16.7,16.9,16.9,753.1,0.0,0.0,85.0,3.66,0.036,0.022175009958836808,1.0705882352941176
2647,YMCA,17.0,90.0,15.3,0,0.0,17.0,17.3,17.3,753.1,0.0,0.0,121.0,5.2,0.031,0.022573363431151242,0.743801652892562
2648,YMCA,17.2,89.0,15.4,0,0.0,17.2,17.6,17.6,752.9,0.0,0.0,102.0,4.39,0.052,0.022844999335901183,0.8725490196078431
2649,YMCA,18.0,88.0,16.0,0,0.0,18.0,18.4,18.4,752.7,0.0,0.0,186.0,8.0,0.095,0.023913909924272617,0.4731182795698925
2650,YMCA,19.0,85.0,16.4,0,0.0,19.0,19.6,19.6,752.7,0.0,0.0,251.0,10.79,0.161,0.025242460475621096,0.3386454183266932
2651,YMCA,19.6,82.0,16.4,0,0.0,19.6,20.2,20.2,752.6,0.0,0.0,283.0,12.17,0.192,0.026043050757374436,0.28975265017667845
2652,YMCA,21.3,79.0,17.5,0,0.0,21.3,21.9,21.9,752.4,0.0,0.0,553.0,23.78,0.185,0.02830940988835726,0.14285714285714285
2653,YMCA,21.4,74.0,16.6,0,0.0,21.4,21.8,21.8,752.3,0.0,0.0,473.0,20.34,0.193,0.028446098630865346,0.15644820295983086
2654,YMCA,21.2,76.0,16.8,0,0.0,21.2,21.6,21.6,752.2,0.0,0.0,330.0,14.19,0.164,0.028183993618718425,0.23030303030303031
2655,YMCA,20.9,76.0,16.6,0,0.0,20.9,21.4,21.4,751.9,0.0,0.0,277.0,11.91,0.091,0.027796249501263463,0.2743682310469314
2656,YMCA,20.6,77.0,16.4,0,0.0,20.6,21.2,21.2,751.8,0.0,0.0,218.0,9.38,0.063,0.027400904495876566,0.3532110091743119
2657,YMCA,19.9,79.0,16.2,0,0.0,19.9,20.6,20.6,751.7,0.0,0.0,168.0,7.22,0.074,0.026473327125182914,0.47023809523809523
2658,YMCA,19.9,79.0,16.2,0,0.0,19.9,20.6,20.6,751.7,0.0,0.0,211.0,9.07,0.059,0.026473327125182914,0.3744075829383886
2659,YMCA,19.7,80.0,16.1,0,0.0,19.7,20.3,20.3,751.6,0.0,0.0,205.0,8.82,0.045,0.026210750399148483,0.3902439024390244
2660,YMCA,19.3,81.0,16.0,0,0.0,19.3,19.9,19.9,751.5,0.0,0.0,163.0,7.01,0.027,0.025681969394544247,0.49693251533742333
2661,YMCA,18.8,83.0,15.9,0,0.0,18.8,19.3,19.3,751.5,0.0,0.0,120.0,5.16,0.015,0.025016633399866935,0.6916666666666667
2662,YMCA,18.4,84.0,15.6,0,0.0,18.4,18.8,18.8,751.6,0.0,0.0,85.0,3.66,0.002,0.024481106971793506,0.9882352941176471
2663,YMCA,16.3,96.0,15.7,0,0.0,16.3,16.7,16.7,750.5,0.0,0.0,19.0,0.82,0.016,0.021718854097268488,5.052631578947368
2664,YMCA,16.6,96.0,16.0,0,0.0,16.6,17.0,17.0,750.5,0.0,0.0,56.0,2.41,0.022,0.022118587608261162,1.7142857142857142
2665,YMCA,16.8,96.0,16.1,0,0.0,16.8,17.2,17.2,750.5,0.0,0.0,66.0,2.84,0.028,0.022385076615589607,1.4545454545454546
2666,YMCA,17.1,95.0,16.2,0,0.0,17.1,17.5,17.5,750.6,0.0,0.0,91.0,3.91,0.072,0.022781774580335732,1.043956043956044
2667,YMCA,17.9,94.0,16.9,0,0.0,17.9,18.4,18.4,750.8,0.0,0.0,168.0,7.22,0.102,0.02384123601491742,0.5595238095238095
2668,YMCA,18.8,91.0,17.3,0,0.0,18.8,19.6,19.6,750.8,0.0,0.0,235.0,10.11,0.217,0.025039957378795955,0.3872340425531915
2669,YMCA,20.7,85.0,18.1,0,0.0,20.7,21.6,21.6,750.7,0.0,0.0,373.0,16.04,0.207,0.027574264020247766,0.22788203753351208
2670,YMCA,21.9,80.0,18.3,0,0.0,21.9,22.7,22.7,750.5,0.0,0.0,430.0,18.49,0.099,0.02918054630246502,0.18604651162790697
2671,YMCA,22.1,79.0,18.3,0,0.0,22.1,22.8,22.8,750.4,0.0,0.0,333.0,14.32,0.187,0.029450959488272924,0.23723723723723725
2672,YMCA,23.3,77.0,19.0,0,0.0,23.3,24.3,24.3,750.3,0.0,0.0,443.0,19.05,0.158,0.031054244968679198,0.17381489841986456
2673,YMCA,24.3,71.0,18.7,0,0.0,24.3,25.3,25.3,750.4,0.0,0.0,506.0,21.76,0.146,0.032382729211087424,0.14031620553359683
2674,YMCA,23.9,71.0,18.4,0,0.0,23.9,24.9,24.9,750.4,0.0,0.0,357.0,15.35,0.103,0.03184968017057569,0.19887955182072828
2675,YMCA,23.8,70.0,18.0,0,0.0,23.8,24.7,24.7,750.4,0.0,0.0,261.0,11.22,0.191,0.03171641791044776,0.2681992337164751
2676,YMCA,24.3,67.0,17.8,0,0.0,24.3,25.1,25.1,750.2,0.0,0.0,262.0,11.27,0.151,0.03239136230338576,0.25572519083969464
2677,YMCA,23.8,71.0,18.3,0,0.0,23.8,24.8,24.8,750.1,0.0,0.0,180.0,7.74,0.094,0.03172910278629516,0.39444444444444443
2678,YMCA,23.9,70.0,18.1,0,0.0,23.9,24.8,24.8,750.1,0.0,0.0,146.0,6.28,0.041,0.031862418344220766,0.4794520547945205
2679,YMCA,23.5,71.0,17.9,0,0.0,23.5,24.4,24.4,750.2,0.0,0.0,116.0,4.99,0.023,0.03132498000533191,0.6120689655172413
2680,YMCA,23.3,71.0,17.7,0,0.0,23.3,24.2,24.2,750.3,0.0,0.0,116.0,4.99,0.017,0.031054244968679198,0.6120689655172413
2681,YMCA,23.3,71.0,17.8,0,0.0,23.3,24.3,24.3,750.3,0.0,0.0,117.0,5.03,0.017,0.031054244968679198,0.6068376068376068
2682,YMCA,23.3,73.0,18.2,0,0.0,23.3,24.3,24.3,750.2,0.0,0.0,207.0,8.9,0.005,0.03105838443081845,0.3526570048309179
2683,YMCA,22.6,73.0,17.5,0,0.0,22.6,23.3,23.3,750.3,0.0,0.0,68.0,2.92,0.0,0.030121284819405576,1.0735294117647058
2684,YMCA,15.8,96.0,15.1,0,0.0,15.8,16.1,16.1,751.3,0.0,0.0,6.0,0.26,0.011,0.021030214295221616,16.0
2685,YMCA,15.8,96.0,15.1,0,0.0,15.8,16.1,16.1,751.5,0.0,0.0,26.0,1.12,0.059,0.02102461743180306,3.6923076923076925
2686,YMCA,16.4,97.0,15.9,0,0.0,16.4,16.8,16.8,751.6,0.0,0.0,77.0,3.31,0.108,0.02182011708355508,1.2597402597402598
