,Power
12076,9008.0
16797,0.0
6334,0.0
16853,0.0
13528,0.0
947,256.0
4543,8336.0
1381,0.0
16865,0.0
4720,1264.0
16840,0.0
7878,0.0
12653,9200.0
6833,3440.0
1889,848.0
11437,32.0
7234,4000.0
1451,0.0
16404,0.0
5481,0.0
10687,1808.0
17540,256.0
3156,240.0
9663,2032.0
6504,5056.0
8567,2048.0
11210,2512.0
14833,0.0
12022,8848.0
13922,0.0
17113,7312.0
6792,7760.0
12047,0.0
329,0.0
11256,7136.0
11779,2352.0
16859,0.0
4694,208.0
720,0.0
10268,0.0
6869,0.0
15956,1904.0
12371,1920.0
4665,0.0
1892,4616.0
2879,0.0
5437,0.0
9093,7984.0
6843,1648.0
3680,2112.0
11296,2960.0
3713,304.0
13812,128.0
10148,1344.0
506,968.0
17149,0.0
3936,0.0
7945,7040.0
6835,4512.0
1533,0.0
10589,8784.0
8700,80.0
5606,192.0
10963,6656.0
14036,896.0
16796,0.0
14591,0.0
14103,0.0
16920,7600.0
14556,0.0
13019,0.0
15629,1104.0
6111,1104.0
5579,0.0
11004,0.0
12781,0.0
3475,5984.0
3809,1312.0
9179,0.0
9859,6240.0
16729,1456.0
6099,0.0
1631,0.0
15003,7856.0
15294,1520.0
2901,8296.0
823,0.0
14238,720.0
1798,16.0
12598,9504.0
17561,0.0
3310,0.0
4323,0.0
3170,0.0
7391,0.0
14683,0.0
11492,2128.0
5211,8832.0
12793,5408.0
11951,0.0
14719,5696.0
16360,0.0
3411,0.0
8204,0.0
12193,0.0
4213,384.0
7506,2192.0
15717,2576.0
9630,8896.0
16292,3616.0
1778,0.0
7687,0.0
2447,0.0
9205,1280.0
16232,0.0
16963,1872.0
9409,0.0
6959,0.0
5014,6224.0
4969,2800.0
10545,6336.0
5877,9616.0
11853,0.0
11503,3168.0
9259,0.0
17227,0.0
1526,0.0
9010,3904.0
13439,0.0
7331,4064.0
10803,0.0
16399,720.0
13710,5360.0
15107,16.0
15190,8272.0
1749,432.0
2819,1096.0
1149,0.0
7615,7728.0
2709,488.0
12660,864.0
5173,224.0
9174,0.0
6081,4640.0
13216,2400.0
7722,0.0
12146,0.0
36,0.0
1592,0.0
5464,0.0
11150,576.0
5786,912.0
6353,5824.0
14290,288.0
11317,1008.0
1345,0.0
15283,576.0
2525,9896.0
14072,0.0
13393,0.0
8861,9328.0
17442,656.0
14198,0.0
3266,0.0
9613,256.0
2696,0.0
7550,1136.0
5674,0.0
7156,0.0
8055,240.0
11425,0.0
3921,3888.0
8348,0.0
9764,6400.0
11692,6240.0
16766,0.0
10330,0.0
9705,0.0
7863,320.0
15049,8160.0
15129,0.0
5532,0.0
13371,9760.0
5238,0.0
3305,0.0
15203,128.0
10544,7296.0
13925,0.0
13497,0.0
4165,336.0
9824,2592.0
2060,0.0
1624,0.0
6188,0.0
11132,0.0
15823,1600.0
14280,1632.0
8581,288.0
2085,512.0
14728,0.0
2115,0.0
9728,7344.0
16221,0.0
7484,0.0
9110,768.0
14146,1424.0
15542,0.0
1454,0.0
2391,0.0
10211,2336.0
8451,0.0
15960,8304.0
15372,0.0
10681,2560.0
7220,8816.0
8069,0.0
9954,5424.0
16792,0.0
1235,360.0
7746,1776.0
11152,1600.0
15722,6544.0
15517,0.0
12153,0.0
13331,928.0
9869,9232.0
4037,0.0
1008,0.0
4649,0.0
8593,0.0
7311,3040.0
17105,496.0
1598,0.0
17282,0.0
10595,3744.0
15626,896.0
4862,432.0
10100,3776.0
6750,2736.0
11787,5344.0
14568,5040.0
16985,0.0
6041,0.0
1340,0.0
12646,9472.0
10349,9344.0
14923,0.0
17270,0.0
5723,0.0
4868,6848.0
9905,4528.0
3091,4176.0
3283,5088.0
13262,112.0
9137,4512.0
16986,0.0
230,0.0
13991,1728.0
5261,2832.0
3189,9088.0
12719,0.0
10155,2224.0
12387,0.0
3425,2720.0
2103,0.0
7572,2368.0
6,0.0
3046,9064.0
8936,0.0
3101,8656.0
3734,0.0
8948,7712.0
10555,0.0
1825,0.0
865,0.0
6177,2912.0
1088,728.0
9338,8576.0
14217,0.0
10726,7968.0
16057,560.0
14948,6176.0
52,0.0
413,3896.0
9830,512.0
12126,7296.0
11239,0.0
5520,0.0
16885,0.0
4612,0.0
15446,0.0
9654,0.0
10394,8160.0
6920,0.0
12399,832.0
11106,2352.0
11463,32.0
13214,128.0
5484,0.0
7971,0.0
15544,0.0
3889,0.0
9689,0.0
4179,0.0
9012,1008.0
8020,0.0
12746,7840.0
5774,688.0
10842,0.0
12904,0.0
13213,0.0
12171,5776.0
387,0.0
10022,352.0
919,0.0
10021,928.0
9816,1568.0
7920,0.0
583,0.0
14360,0.0
4809,0.0
11162,10048.0
1890,1096.0
16629,480.0
6665,0.0
1664,736.0
5258,6576.0
15868,1008.0
343,0.0
14088,4640.0
9900,0.0
12512,5216.0
11484,0.0
13575,0.0
5220,2192.0
3082,0.0
14298,0.0
2367,0.0
3843,0.0
14612,4896.0
15259,0.0
8190,5216.0
5155,3184.0
16411,0.0
180,0.0
16275,0.0
8429,6560.0
12390,0.0
3938,0.0
13781,0.0
14925,0.0
4834,5328.0
14737,0.0
13185,1376.0
5574,0.0
12038,96.0
12972,0.0
6774,0.0
1583,0.0
11796,640.0
2663,4560.0
15847,0.0
3423,384.0
4389,4448.0
10048,1424.0
6825,0.0
8226,5984.0
14975,0.0
14828,0.0
9778,3520.0
16799,0.0
16154,7712.0
14089,3680.0
1605,3296.0
5363,3840.0
15477,7120.0
3719,3440.0
1689,0.0
8684,0.0
1446,0.0
12110,352.0
8059,0.0
11020,8672.0
13942,8288.0
355,3336.0
1212,0.0
1795,0.0
3351,0.0
17383,0.0
7042,5776.0
5732,2144.0
9541,1616.0
4339,640.0
605,6880.0
14044,528.0
9223,0.0
1951,280.0
7571,2560.0
5641,10112.0
3301,128.0
10054,4912.0
1435,0.0
8494,0.0
10712,0.0
9800,0.0
16052,96.0
3078,0.0
14232,5520.0
13516,7104.0
12701,8880.0
15706,0.0
14100,48.0
4606,0.0
11667,0.0
9529,8336.0
2459,0.0
12276,272.0
363,8584.0
11353,8656.0
16256,144.0
8743,0.0
3862,1696.0
13386,0.0
16309,0.0
12373,352.0
1738,0.0
14689,0.0
7206,0.0
3387,5440.0
2971,0.0
7011,0.0
5865,0.0
9675,7808.0
5372,0.0
16211,16.0
5815,0.0
15625,1440.0
6930,6480.0
1836,0.0
9186,5600.0
5713,0.0
766,0.0
13106,0.0
12504,9232.0
2934,0.0
16732,1776.0
14820,0.0
10561,0.0
3669,1632.0
2256,0.0
17338,0.0
14613,7232.0
8777,0.0
7027,7520.0
828,0.0
10645,1520.0
3943,0.0
10527,2224.0
2372,6768.0
3424,1552.0
12920,0.0
6790,6160.0
600,3240.0
7340,0.0
728,0.0
5458,752.0
10504,0.0
11343,1504.0
16034,0.0
6456,8480.0
2983,0.0
9569,4576.0
9341,8816.0
7821,0.0
14479,608.0
10451,3712.0
15494,0.0
10996,0.0
9269,0.0
9723,9856.0
12838,5920.0
16599,0.0
11207,5616.0
14900,6288.0
8880,0.0
7808,7520.0
12343,0.0
16073,0.0
10368,0.0
5950,0.0
7907,4272.0
15176,0.0
5312,7808.0
9086,1152.0
5521,0.0
7917,0.0
7110,0.0
14448,0.0
10729,4512.0
10618,0.0
11183,0.0
17075,96.0
12258,1984.0
3848,0.0
12195,0.0
16583,6576.0
6676,0.0
3393,2528.0
15649,0.0
13955,704.0
14598,0.0
13936,1920.0
4052,2800.0
16916,4432.0
13767,0.0
11340,0.0
14879,0.0
16412,0.0
7984,4080.0
7668,1792.0
209,384.0
70,1272.0
268,8240.0
1942,280.0
9476,7024.0
13300,0.0
4445,10064.0
1685,0.0
928,0.0
14043,768.0
17171,64.0
17397,1152.0
3880,0.0
1494,0.0
14347,0.0
3265,0.0
8247,352.0
11592,1952.0
5601,1296.0
9909,8080.0
7996,8512.0
10273,0.0
12476,0.0
164,2360.0
13430,0.0
6224,8208.0
2740,0.0
11250,1808.0
7988,8176.0
976,0.0
1561,9536.0
7285,1424.0
13165,0.0
17095,0.0
17473,0.0
43,0.0
11518,0.0
9366,0.0
16152,7360.0
5556,432.0
12720,0.0
617,0.0
13152,0.0
7399,0.0
3749,0.0
3295,4064.0
6546,5472.0
941,5888.0
7940,4672.0
15947,0.0
8631,608.0
4999,0.0
5154,2432.0
16059,608.0
15068,0.0
9160,64.0
8423,9136.0
9852,0.0
10930,5136.0
1396,0.0
2990,0.0
10574,848.0
4099,6912.0
11618,0.0
2906,9856.0
161,0.0
6308,7056.0
16636,2720.0
16427,0.0
5566,0.0
3773,2384.0
13953,2592.0
14363,0.0
9747,0.0
8246,768.0
2303,0.0
2826,0.0
2019,0.0
9928,32.0
9804,0.0
10126,0.0
17235,0.0
5195,0.0
18,1544.0
8623,2656.0
4475,0.0
11925,8464.0
708,0.0
16821,368.0
4614,0.0
8151,176.0
12527,0.0
8565,2560.0
9106,3760.0
10203,7488.0
2741,0.0
14123,0.0
17318,0.0
3782,0.0
15232,352.0
4670,480.0
2181,7592.0
7717,1456.0
12947,1104.0
15675,576.0
6120,7040.0
2351,0.0
7990,8560.0
15081,0.0
12995,1488.0
7544,0.0
16171,0.0
8264,0.0
13040,640.0
13094,0.0
2599,0.0
5234,0.0
12118,8384.0
17198,0.0
13401,0.0
11725,0.0
11452,9072.0
6556,5120.0
1227,8032.0
2806,9376.0
17207,176.0
1964,0.0
9358,0.0
13471,6160.0
7304,0.0
6816,0.0
16005,3552.0
11745,3408.0
6559,4448.0
12050,0.0
8127,1936.0
14067,0.0
809,0.0
4786,4656.0
15913,7968.0
578,0.0
6639,768.0
8892,96.0
9131,0.0
123,552.0
222,6448.0
5539,6400.0
16300,3824.0
14716,8624.0
10734,5376.0
6827,0.0
1330,784.0
13454,48.0
3752,0.0
2313,0.0
7310,1648.0
6965,0.0
5060,9328.0
9500,0.0
9952,3216.0
1556,5880.0
9352,64.0
7504,1504.0
10135,0.0
4089,0.0
14875,0.0
11335,0.0
1920,0.0
14482,128.0
2814,3816.0
9707,0.0
14289,464.0
12020,7360.0
906,0.0
12145,0.0
334,0.0
8825,0.0
7814,624.0
4749,0.0
10500,2336.0
9966,6912.0
10328,0.0
408,7520.0
16866,48.0
9725,9184.0
9608,0.0
17067,2240.0
16691,0.0
15989,0.0
4187,0.0
1643,0.0
351,0.0
3870,1536.0
16965,2080.0
14427,4544.0
14160,0.0
5607,16.0
8070,0.0
5587,1104.0
14887,0.0
9494,672.0
293,0.0
12540,0.0
15983,0.0
17419,0.0
11441,3712.0
3125,0.0
7084,6304.0
13499,0.0
11898,0.0
15370,0.0
15094,7312.0
13654,1536.0
8239,6720.0
1266,264.0
14375,1264.0
7452,160.0
1127,192.0
10269,0.0
7289,0.0
792,4904.0
3628,3344.0
11400,7920.0
9015,592.0
14077,0.0
1203,0.0
940,5312.0
8977,0.0
17344,0.0
4298,10096.0
545,96.0
3515,0.0
10315,0.0
13222,9072.0
15966,5520.0
8990,1152.0
10267,0.0
10891,0.0
780,0.0
4582,9632.0
9570,5680.0
5460,1184.0
15194,8880.0
17241,0.0
11631,1392.0
11384,0.0
2237,704.0
5223,32.0
6183,144.0
16662,0.0
12872,0.0
11968,2656.0
8675,3504.0
14054,0.0
1941,312.0
13755,9376.0
17112,7824.0
12226,2368.0
6646,3616.0
5045,0.0
439,0.0
1156,0.0
2250,0.0
7129,8544.0
7957,1328.0
4827,7520.0
10455,144.0
10216,0.0
738,1528.0
7025,5104.0
4025,0.0
17038,0.0
3949,0.0
3274,0.0
8842,0.0
13994,2848.0
234,0.0
11969,4144.0
16338,928.0
16709,0.0
4859,0.0
14154,0.0
13486,0.0
425,0.0
1349,0.0
11103,816.0
3264,0.0
11630,384.0
7298,0.0
6496,4048.0
10592,7200.0
11170,4688.0
11609,0.0
860,0.0
8788,0.0
7284,2768.0
1633,0.0
7127,9968.0
596,768.0
15205,0.0
10253,6160.0
3076,0.0
2691,0.0
13629,0.0
17245,0.0
13292,0.0
5688,8640.0
15846,0.0
10566,0.0
7384,64.0
764,0.0
10182,0.0
6116,9216.0
16547,64.0
17541,352.0
15278,0.0
7189,256.0
2836,0.0
12092,0.0
1105,0.0
14610,5024.0
3935,0.0
9876,2672.0
15924,0.0
14850,4400.0
13896,9888.0
5816,0.0
14101,0.0
14189,4192.0
7557,6832.0
2511,16.0
13919,0.0
13009,0.0
9357,0.0
4280,0.0
12407,8432.0
8689,0.0
6921,0.0
16502,0.0
4283,0.0
15677,320.0
16604,0.0
15447,0.0
8228,7888.0
15258,0.0
11527,0.0
3658,0.0
436,0.0
11590,3712.0
12190,0.0
12801,1488.0
7916,0.0
199,0.0
15654,0.0
3916,2112.0
781,0.0
2618,1920.0
1765,0.0
14927,0.0
10187,0.0
1065,0.0
9526,2784.0
729,0.0
11056,2816.0
17396,576.0
15475,4816.0
16379,0.0
16833,432.0
9741,0.0
3361,0.0
7218,6768.0
3034,0.0
16873,480.0
15805,0.0
6193,0.0
14011,0.0
13611,1712.0
2926,0.0
10364,0.0
11500,6064.0
2284,4488.0
5640,10128.0
13442,0.0
10375,0.0
4358,32.0
6909,0.0
1510,2104.0
3442,64.0
6385,0.0
17490,1088.0
6932,8544.0
14571,4656.0
12248,0.0
17249,0.0
6255,2080.0
16398,448.0
6692,1184.0
7989,8960.0
5697,3584.0
9577,9824.0
6624,0.0
15235,4960.0
7694,1408.0
15493,0.0
13485,0.0
3359,0.0
6397,32.0
10651,0.0
11810,0.0
9559,0.0
611,328.0
4667,0.0
9219,0.0
13408,2048.0
15341,7328.0
10805,0.0
6432,0.0
3522,784.0
4253,9232.0
16,8.0
16021,0.0
7659,7840.0
2485,96.0
14603,0.0
603,5608.0
9561,0.0
5354,10096.0
12086,64.0
10399,8176.0
1210,0.0
15024,0.0
16973,2896.0
17494,6416.0
15364,0.0
11596,1200.0
2538,0.0
17521,0.0
3041,2816.0
11050,0.0
16380,0.0
6382,0.0
7456,3744.0
12481,0.0
15549,0.0
3717,3472.0
11902,0.0
498,360.0
17321,0.0
5960,0.0
12019,6368.0
2776,0.0
5842,5360.0
6551,8928.0
9197,9072.0
16194,672.0
7874,0.0
11142,0.0
4196,4368.0
12985,8784.0
1442,0.0
7682,0.0
6299,0.0
13172,7664.0
7378,5152.0
1267,640.0
10973,4512.0
4980,1008.0
2916,672.0
1057,0.0
12582,0.0
1182,736.0
1387,0.0
12962,0.0
15096,8192.0
8362,0.0
12622,0.0
11274,0.0
7736,0.0
14140,3040.0
15102,5696.0
6818,0.0
15382,8032.0
11649,1776.0
12103,0.0
9597,0.0
1834,0.0
14246,0.0
10696,0.0
12430,0.0
9867,10016.0
1099,0.0
2311,0.0
3261,0.0
6829,592.0
16420,0.0
1869,0.0
5596,1136.0
14801,2624.0
16368,0.0
2719,1984.0
7239,240.0
12261,3792.0
6490,0.0
77,2352.0
16310,0.0
3854,0.0
15606,0.0
15424,448.0
3213,0.0
17534,0.0
5747,528.0
2481,5496.0
11089,0.0
9133,352.0
5315,3568.0
10230,0.0
3066,0.0
14734,0.0
13187,528.0
664,0.0
9064,48.0
6436,0.0
14012,0.0
5101,128.0
9479,5872.0
12462,6208.0
3464,0.0
5329,0.0
104,0.0
7648,3728.0
13642,0.0
14799,80.0
12267,6768.0
8047,7648.0
11262,8784.0
9775,7024.0
10005,6800.0
8015,0.0
4641,6032.0
4731,8624.0
14514,192.0
7813,1584.0
6124,6368.0
11995,0.0
17255,832.0
14376,1552.0
14005,0.0
4930,144.0
1751,1480.0
1901,1512.0
9851,0.0
12792,5472.0
15800,0.0
9164,0.0
1763,48.0
14334,1040.0
3446,0.0
1269,4032.0
3490,2096.0
7210,0.0
1632,0.0
9081,0.0
879,0.0
9990,0.0
4901,0.0
12510,6208.0
14553,0.0
1780,0.0
10209,768.0
3110,0.0
5378,0.0
9533,704.0
1084,2736.0
17261,608.0
1898,1128.0
7994,7328.0
2151,0.0
14492,0.0
9891,0.0
2569,6632.0
12768,0.0
9121,0.0
12518,0.0
17545,880.0
15268,0.0
13326,2240.0
11466,0.0
7303,0.0
15571,4304.0
16686,880.0
2302,0.0
13737,0.0
10538,6416.0
4092,0.0
10913,1568.0
8466,6400.0
6008,0.0
11751,0.0
4578,2048.0
3488,6064.0
16437,2336.0
17153,176.0
13583,0.0
338,0.0
1515,1264.0
10951,0.0
13411,6608.0
11338,0.0
11321,0.0
4469,0.0
11094,0.0
13687,0.0
9477,4560.0
1737,0.0
771,0.0
13354,0.0
11811,0.0
14143,5888.0
9686,800.0
4634,6880.0
1521,160.0
8770,5312.0
14775,0.0
14931,0.0
103,0.0
3247,8368.0
10278,0.0
11060,7200.0
5896,0.0
5813,0.0
10513,0.0
4295,10016.0
16118,0.0
10231,0.0
13248,0.0
15157,0.0
10511,0.0
9453,0.0
10535,9280.0
11434,0.0
8764,2160.0
8341,1440.0
13329,1312.0
6350,992.0
4788,1792.0
4684,8432.0
2584,0.0
14841,0.0
6066,816.0
2347,0.0
1369,2464.0
17138,0.0
12411,8192.0
5569,0.0
7666,2960.0
13232,2720.0
1989,672.0
431,0.0
14300,0.0
8739,0.0
6510,4928.0
5434,0.0
11587,1712.0
11140,0.0
3447,0.0
14831,0.0
10852,0.0
9468,0.0
8624,2608.0
7803,10016.0
13720,0.0
16668,0.0
1303,0.0
1468,1016.0
7880,0.0
12783,800.0
1148,0.0
15657,0.0
560,1048.0
16801,0.0
11715,0.0
13134,7856.0
6181,1024.0
3540,128.0
16783,4384.0
4787,3568.0
16779,5536.0
17123,96.0
3135,0.0
14709,7936.0
11175,80.0
16342,5152.0
10698,0.0
8810,8208.0
14480,384.0
12806,0.0
4931,80.0
1573,0.0
9783,400.0
676,0.0
1146,0.0
1579,0.0
1999,928.0
17467,0.0
6985,6944.0
6889,10080.0
17133,0.0
6265,7104.0
1342,0.0
14158,0.0
14466,320.0
7575,240.0
14481,256.0
5730,6784.0
3328,80.0
15329,0.0
12134,96.0
4154,8176.0
2179,5256.0
12757,144.0
8374,7040.0
9835,0.0
9130,0.0
11861,0.0
8483,4176.0
15885,0.0
14858,3872.0
12498,2912.0
2061,0.0
3401,0.0
15931,0.0
16037,0.0
9,0.0
16952,0.0
11819,0.0
90,0.0
610,736.0
4460,0.0
3664,240.0
9904,3280.0
11141,0.0
10386,1472.0
7290,0.0
16488,7696.0
4308,1760.0
6064,1408.0
13808,4752.0
253,0.0
1403,0.0
8124,256.0
16556,0.0
14752,1024.0
4906,0.0
14585,0.0
17299,1360.0
5519,0.0
8259,0.0
2861,10128.0
16067,0.0
5044,0.0
9193,9984.0
16588,5456.0
14445,0.0
12935,8832.0
14615,8944.0
5860,0.0
7608,9040.0
5323,0.0
16131,0.0
8556,0.0
314,8816.0
8958,5776.0
4598,176.0
1027,2784.0
7704,6304.0
817,0.0
15405,0.0
12645,8816.0
11472,0.0
2898,4040.0
9596,0.0
9932,0.0
3980,0.0
4402,1136.0
16936,0.0
12005,0.0
16147,3520.0
8215,0.0
1930,0.0
2271,0.0
16569,0.0
11534,96.0
8654,0.0
2799,0.0
7225,10016.0
6906,0.0
1478,0.0
8903,9632.0
2167,0.0
12707,2064.0
8049,6784.0
6766,0.0
3617,672.0
14551,0.0
9249,6528.0
16192,32.0
3917,2736.0
13414,9120.0
1179,920.0
3069,0.0
16475,0.0
9313,0.0
14704,1248.0
13020,0.0
4747,0.0
485,0.0
8601,0.0
2848,488.0
6727,0.0
17302,6400.0
17165,4848.0
16423,0.0
5499,6720.0
10281,0.0
13239,0.0
6442,0.0
14835,0.0
6145,0.0
16904,0.0
10654,0.0
15512,0.0
5284,0.0
7346,0.0
13140,464.0
5466,0.0
5440,224.0
9632,7344.0
9442,5216.0
3456,0.0
4975,2720.0
10573,144.0
4992,0.0
4390,3856.0
13162,0.0
14003,96.0
9493,848.0
13316,3152.0
17142,0.0
6312,5344.0
16400,336.0
7287,208.0
2514,4168.0
9942,0.0
11863,0.0
3598,0.0
16467,0.0
14406,0.0
13097,0.0
15595,0.0
5867,0.0
8434,5648.0
15101,6576.0
14114,0.0
3134,0.0
66,296.0
5994,0.0
12864,0.0
4478,256.0
4920,3136.0
17272,0.0
4875,10144.0
15575,5216.0
9113,0.0
13366,9296.0
6383,0.0
10876,6848.0
319,5264.0
13060,0.0
14766,6384.0
1715,88.0
5733,1216.0
8250,0.0
1634,0.0
15391,4752.0
6390,0.0
10245,4576.0
10931,1904.0
2307,0.0
10540,6352.0
9034,0.0
5479,0.0
2904,9504.0
11333,0.0
3766,768.0
2134,7048.0
8281,848.0
8004,3408.0
11953,0.0
12328,0.0
13881,0.0
7240,32.0
13406,48.0
2116,0.0
237,0.0
745,9184.0
4938,0.0
17552,304.0
7683,0.0
17508,0.0
8728,80.0
7095,240.0
579,0.0
13623,0.0
2275,1704.0
2887,0.0
13445,0.0
5871,2464.0
13609,1744.0
6782,2096.0
9057,2848.0
8854,8896.0
2865,6032.0
15476,6064.0
16403,0.0
10277,0.0
3627,3008.0
1923,0.0
14257,0.0
12991,6288.0
15361,0.0
15601,0.0
5925,5264.0
8240,5600.0
651,1528.0
8589,0.0
14458,0.0
9176,0.0
15214,0.0
14078,0.0
8656,720.0
5445,1104.0
8380,6848.0
449,32.0
15857,128.0
7775,0.0
12546,2720.0
784,0.0
6809,0.0
3994,0.0
17418,0.0
9005,9024.0
1990,1168.0
2738,0.0
1711,920.0
4310,112.0
6410,1456.0
11963,0.0
2894,0.0
14438,0.0
4978,3952.0
7016,0.0
4843,0.0
13762,2288.0
861,0.0
1327,3544.0
12786,2928.0
1144,0.0
1415,8280.0
11217,2000.0
14637,0.0
15229,0.0
12814,0.0
239,0.0
10890,0.0
13685,0.0
2324,464.0
5252,2896.0
15198,6224.0
16204,5536.0
17146,0.0
2586,0.0
13133,8672.0
5346,6256.0
14846,0.0
1566,7840.0
109,0.0
7793,5552.0
13820,0.0
345,0.0
16407,0.0
4891,0.0
14942,0.0
10958,640.0
10682,1056.0
16320,0.0
2606,0.0
16075,0.0
12483,0.0
15643,0.0
13995,3760.0
5494,6368.0
15665,192.0
13111,0.0
3341,1360.0
6351,2176.0
9367,0.0
1253,0.0
2420,1064.0
15992,0.0
7840,4176.0
5314,4816.0
9289,7360.0
2309,0.0
5327,0.0
13421,7776.0
10583,8960.0
1289,0.0
17286,0.0
7122,6560.0
12967,0.0
13096,0.0
3953,336.0
4279,0.0
16028,0.0
17356,6192.0
3153,752.0
16247,320.0
9715,6912.0
17046,0.0
5814,0.0
10580,7872.0
16482,1808.0
14409,0.0
566,0.0
14567,4256.0
509,800.0
4019,640.0
9067,0.0
10163,880.0
4976,4736.0
5362,5392.0
10031,0.0
13039,480.0
9793,0.0
6364,7776.0
9555,0.0
14086,2416.0
11766,0.0
16354,144.0
16887,0.0
826,0.0
2280,3032.0
13070,48.0
8421,7920.0
5657,0.0
395,0.0
10251,6080.0
16166,0.0
8358,0.0
12552,9456.0
12405,7264.0
10153,3056.0
15078,0.0
13701,1440.0
854,0.0
174,928.0
10416,0.0
3584,1488.0
8592,0.0
7986,6512.0
17264,896.0
8154,0.0
5898,0.0
2165,0.0
17527,0.0
62,0.0
336,0.0
7489,0.0
4621,16.0
13184,5488.0
7660,8496.0
4225,0.0
16827,816.0
12673,0.0
12004,0.0
5654,320.0
4841,0.0
5575,0.0
5159,2368.0
13572,64.0
16843,0.0
1091,72.0
14084,1488.0
10799,0.0
3720,2448.0
3731,336.0
1049,0.0
17372,0.0
9374,1152.0
591,0.0
13469,8016.0
17175,0.0
1462,968.0
7822,0.0
5642,10112.0
9664,3264.0
5999,0.0
7427,2768.0
2264,0.0
14017,0.0
5037,0.0
4362,0.0
4923,6064.0
4574,176.0
2839,0.0
15006,5824.0
17487,0.0
8469,9216.0
1629,0.0
8079,2528.0
12491,0.0
5861,0.0
12841,8336.0
8044,9600.0
14014,0.0
13590,0.0
5116,10128.0
4050,1776.0
539,0.0
3039,216.0
2430,6856.0
11443,5808.0
7982,1472.0
1282,1160.0
7057,0.0
13103,0.0
10102,5984.0
11291,0.0
16624,0.0
4536,9984.0
1799,48.0
3316,0.0
12833,1744.0
12897,1584.0
15611,0.0
11697,3632.0
10925,5136.0
7767,256.0
16896,0.0
8818,4992.0
166,672.0
11223,32.0
12451,5008.0
1682,0.0
2188,6424.0
13906,2128.0
14747,0.0
16200,1712.0
13539,0.0
875,0.0
14633,0.0
10714,0.0
13284,384.0
5449,896.0
17158,5744.0
14264,0.0
8500,0.0
14984,0.0
10423,0.0
12861,0.0
15219,0.0
7199,0.0
14722,1008.0
16939,0.0
6476,0.0
2716,1944.0
3789,0.0
6756,2080.0
11645,3056.0
13543,0.0
893,8312.0
733,0.0
17488,0.0
805,0.0
15417,0.0
16127,0.0
10501,1264.0
11521,0.0
6137,0.0
380,0.0
14366,0.0
11090,0.0
1305,0.0
14654,0.0
5260,4912.0
10440,7984.0
9286,9456.0
4691,2192.0
11638,9120.0
14379,1744.0
3769,2784.0
308,4928.0
1479,0.0
13247,0.0
8064,0.0
3698,0.0
12729,0.0
12829,0.0
11393,3728.0
6808,0.0
11100,0.0
3344,1008.0
12878,112.0
13028,5984.0
5902,0.0
2908,9720.0
6584,0.0
11682,1120.0
5613,0.0
1636,0.0
3243,10128.0
16707,0.0
8252,0.0
12111,1184.0
10047,608.0
16259,16.0
2933,0.0
14576,3648.0
6414,1152.0
4656,0.0
12458,3728.0
16466,0.0
17236,0.0
13763,880.0
15058,752.0
2229,1760.0
544,0.0
2796,0.0
13204,0.0
9074,0.0
11219,1120.0
6743,5936.0
13323,6976.0
16982,0.0
4697,0.0
9045,7232.0
9346,5520.0
8887,0.0
7003,0.0
15552,0.0
11840,4064.0
10225,0.0
8645,0.0
14022,0.0
13236,352.0
7028,8448.0
1072,0.0
4945,0.0
3792,0.0
8621,2736.0
7496,0.0
1296,0.0
5821,304.0
315,8224.0
10929,4784.0
5609,0.0
4060,10144.0
575,0.0
16481,272.0
15144,2240.0
1952,248.0
562,840.0
7764,2752.0
1846,240.0
12408,8736.0
9507,0.0
1432,0.0
6472,0.0
5146,0.0
15430,7456.0
14815,5184.0
3732,416.0
7221,9600.0
8815,8112.0
6519,112.0
7402,0.0
9640,32.0
5450,672.0
8106,0.0
10240,1632.0
6971,0.0
9708,16.0
12423,0.0
1040,3344.0
5385,0.0
11007,1696.0
16600,0.0
8792,0.0
14090,2848.0
8424,6208.0
1360,0.0
6989,7648.0
9587,3968.0
10108,5632.0
13157,0.0
7724,0.0
14960,3360.0
11564,0.0
11612,0.0
15082,0.0
13385,0.0
7281,6848.0
12513,4192.0
17254,448.0
14294,0.0
14549,0.0
5020,4208.0
15965,6528.0
9353,0.0
6089,0.0
1344,0.0
1038,6896.0
13008,0.0
12986,5552.0
15356,0.0
4464,0.0
15202,768.0
454,1848.0
7471,4560.0
993,3264.0
8859,9792.0
316,7584.0
3801,0.0
6797,4432.0
15004,7328.0
14357,0.0
12385,0.0
3308,0.0
3666,432.0
13443,0.0
7325,9936.0
14419,2256.0
6235,0.0
10234,0.0
8119,0.0
4710,0.0
6629,0.0
16519,0.0
15581,1744.0
16265,0.0
15086,0.0
10420,0.0
16830,368.0
3939,0.0
16698,0.0
8261,0.0
2768,5592.0
12517,272.0
2881,0.0
10677,464.0
13344,0.0
2974,0.0
13188,96.0
8477,8464.0
3781,128.0
3035,0.0
15860,656.0
14808,8800.0
9244,8160.0
15835,0.0
8952,9728.0
5841,6688.0
11608,0.0
11791,6272.0
2642,0.0
11651,768.0
12973,0.0
2744,0.0
6884,1936.0
7839,2784.0
1837,0.0
12809,0.0
14952,8208.0
15809,80.0
11465,0.0
6369,5472.0
323,272.0
7779,0.0
1408,16.0
7450,0.0
13000,0.0
16312,0.0
11275,0.0
16634,1792.0
17336,0.0
5968,4288.0
2572,8312.0
