,TempOut,OutHum,DewPt,WindSpeed,Bar,Rain,SolarRad,SolarEnergy,Temp_Pressure_ratio
6644,13.9,75.0,9.6,2,767.6,0.0,20.0,0.86,0.018108389786347
5237,25.1,63.0,17.6,0,754.4,0.0,345.0,14.84,0.033271474019088
2066,17.5,53.0,7.8,3,754.8,0.0,385.0,16.56,0.0231849496555378
9498,17.4,73.0,12.5,3,758.5,0.0,544.0,23.4,0.0229400131839156
2705,24.4,67.0,17.9,0,751.8,0.0,128.0,5.5,0.0324554402766693
4277,15.8,89.0,14.0,1,757.0,0.0,24.0,1.03,0.0208718626155878
6622,15.4,69.0,9.8,2,767.8,0.0,230.0,9.89,0.0200573065902578
1228,16.3,90.0,14.6,0,759.3,0.0,39.0,1.68,0.0214671407875675
11209,17.3,94.0,16.3,0,757.5,0.0,0.0,0.0,0.0228382838283828
6051,16.9,82.0,13.8,2,756.9,0.0,154.0,6.62,0.0223279165015193
2591,19.9,70.0,14.3,1,759.6,0.0,226.0,9.72,0.0261979989468141
6708,13.0,91.0,11.6,1,767.3,0.0,0.0,0.0,0.0169425257396064
3702,8.9,89.0,7.2,3,743.8,0.0,238.0,10.24,0.0119655821457381
8175,23.8,71.0,18.3,1,757.4,0.0,0.0,0.0,0.0314232902033271
3726,8.3,92.0,7.1,2,757.6,0.0,51.0,2.19,0.0109556494192185
7451,23.8,45.0,11.2,5,758.9,0.0,119.0,5.12,0.0313611806562129
9088,20.4,63.0,13.1,0,756.1,0.0,0.0,0.0,0.0269805581272318
677,12.1,86.0,9.8,0,759.9,0.0,1.0,0.04,0.0159231477826029
3531,8.1,89.0,6.4,1,746.3,0.0,88.0,3.78,0.0108535441511456
698,24.8,42.0,11.0,3,757.9,0.0,816.0,35.09,0.0327219949861459
8062,24.4,57.0,15.4,3,762.5,0.0,566.0,24.34,0.032
3305,12.1,64.0,5.4,6,748.4,0.0,169.0,7.27,0.0161678246926777
6959,17.2,75.0,12.7,1,764.9,0.0,168.0,7.22,0.0224865995554974
5503,16.7,94.0,15.7,0,765.5,0.0,47.0,2.02,0.0218158066623122
3749,16.1,78.0,12.3,0,760.4,0.0,37.0,1.59,0.0211730668069437
1348,23.6,64.0,16.4,0,756.6,0.0,525.0,22.58,0.0311921755220724
1821,15.3,83.0,12.4,0,751.1,0.0,190.0,8.17,0.0203701238183996
10961,13.9,90.0,12.3,0,762.4,0.0,0.0,0.0,0.0182318992654774
430,21.0,63.0,13.7,2,757.1,0.0,331.0,14.23,0.0277374190991942
9011,16.7,77.0,12.7,1,761.4,0.0,42.0,1.81,0.021933280798529
4310,15.2,89.0,13.4,1,755.5,0.0,21.0,0.9,0.0201191264063534
2463,10.8,91.0,9.4,0,759.8,0.0,45.0,1.94,0.0142142669123453
8150,22.4,79.0,18.6,2,758.0,0.0,197.0,8.47,0.029551451187335
10634,10.9,86.0,8.6,0,760.9,0.0,0.0,0.0,0.014325141280063
10781,13.8,82.0,10.8,0,763.3,0.0,0.0,0.0,0.0180793921131927
10564,19.1,78.0,15.1,0,757.6,0.0,58.0,2.49,0.0252111932418162
7811,13.3,96.0,12.7,3,759.7,0.25,38.0,1.63,0.0175069106226141
7464,15.4,74.0,10.8,2,757.7,0.0,0.0,0.0,0.0203246667546522
4254,16.8,67.0,10.6,0,758.9,0.0,55.0,2.37,0.0221373039926209
8988,19.2,64.0,12.2,3,759.8,0.0,5.0,0.22,0.0252698078441695
5410,16.6,89.0,14.8,3,764.7,0.0,14.0,0.6,0.0217078592912253
2335,21.8,72.0,16.5,1,760.5,0.0,561.0,24.13,0.0286653517422748
7224,13.7,90.0,12.1,0,754.7,0.0,0.0,0.0,0.0181529084404399
740,16.4,94.0,15.5,1,744.3,0.0,81.0,3.48,0.0220341260244525
7077,16.4,61.0,8.8,0,760.7,0.0,16.0,0.69,0.0215590903115551
11243,15.3,91.0,13.9,1,760.9,0.0,0.0,0.0,0.0201077671178867
5255,25.7,66.0,18.8,0,753.2,0.0,312.0,13.42,0.0341210833775889
7199,17.3,70.0,11.8,1,755.1,0.0,337.0,14.49,0.0229108727320884
10615,19.9,58.0,11.4,1,759.3,0.0,71.0,3.05,0.0262083497958646
3910,16.1,73.0,11.2,0,767.8,0.0,71.0,3.05,0.0209690023443605
1170,18.4,89.0,16.6,0,751.8,0.0,55.0,2.37,0.0244745943069965
150,13.0,73.0,8.3,0,764.0,0.0,53.0,2.28,0.0170157068062827
1373,23.8,52.0,13.4,0,754.8,0.0,940.0,40.43,0.0315315315315315
9119,23.6,60.0,15.4,0,757.9,0.0,249.0,10.71,0.0311386726481066
11661,16.9,92.0,15.6,1,762.4,0.0,102.0,4.39,0.0221668415529905
3667,11.9,93.0,10.8,0,743.9,0.0,82.0,3.53,0.0159967737599139
2896,11.9,95.0,11.1,0,758.5,0.0,22.0,0.95,0.0156888595912986
6101,22.9,59.0,14.5,0,760.5,0.0,391.0,16.82,0.030111768573307
5122,11.9,94.0,11.0,0,766.6,0.0,32.0,1.38,0.0155230889642577
9793,18.4,43.0,5.6,4,757.4,0.0,480.0,20.64,0.0242936361235806
1591,23.0,54.0,13.2,2,757.5,0.0,518.0,22.28,0.0303630363036303
1617,22.7,68.0,16.5,2,751.8,0.0,829.0,35.65,0.030194200585262
8795,23.1,58.0,14.3,3,755.7,0.0,26.0,1.12,0.0305676855895196
6182,5.4,96.0,4.9,0,749.6,0.0,27.0,1.16,0.0072038420490928
2610,20.6,70.0,14.9,0,756.2,0.0,397.0,17.07,0.0272414705104469
1465,13.9,94.0,13.0,0,751.9,0.0,5.0,0.22,0.0184865008644766
8217,25.5,67.0,18.9,2,753.0,0.0,133.0,5.72,0.0338645418326693
6474,16.3,77.0,12.2,0,766.4,0.0,65.0,2.8,0.021268267223382
5498,14.4,92.0,13.2,0,764.8,0.0,10.0,0.43,0.0188284518828451
625,18.3,59.0,10.2,3,758.4,0.0,537.0,23.09,0.024129746835443
3862,22.8,60.0,14.7,2,764.0,0.0,48.0,2.06,0.0298429319371727
3539,9.2,86.0,6.9,1,747.8,0.0,19.0,0.82,0.0123027547472586
644,20.6,46.0,8.5,1,758.9,0.0,390.0,16.77,0.0271445513242851
5259,26.6,63.0,18.9,0,753.2,0.0,374.0,16.08,0.0353159851301115
3460,19.8,78.0,15.9,4,757.4,0.0,441.0,18.97,0.0261420649590705
11539,16.0,81.0,12.7,0,767.1,0.0,0.0,0.0,0.0208577760396297
11151,18.3,86.0,15.9,0,755.1,0.0,0.0,0.0,0.0242352006356773
6563,13.8,70.0,8.5,1,767.5,0.0,0.0,0.0,0.0179804560260586
537,14.4,85.0,12.0,1,751.9,0.0,71.0,3.05,0.0191514829099614
3413,15.4,82.0,12.4,4,754.7,0.0,422.0,18.15,0.0204054591228302
679,12.6,86.0,10.3,0,759.9,0.0,21.0,0.9,0.0165811290959336
2301,14.6,92.0,13.3,0,760.7,0.0,46.0,1.98,0.0191928486919942
11385,15.9,62.0,8.6,0,760.3,0.0,0.0,0.0,0.0209127975799026
6497,23.6,51.0,12.9,0,764.6,0.0,220.0,9.46,0.03086581218938
11395,13.3,73.0,8.5,0,759.0,0.0,0.0,0.0,0.0175230566534914
6630,17.0,67.0,10.8,2,767.5,0.0,389.0,16.73,0.0221498371335504
10995,21.9,61.0,14.1,1,759.4,0.0,248.0,10.67,0.0288385567553331
11633,16.7,87.0,14.5,0,762.3,0.0,0.0,0.0,0.0219073855437491
9436,14.8,83.0,12.0,1,753.6,0.0,0.0,0.0,0.0196390658174097
1260,18.8,88.0,16.8,0,756.7,0.0,162.0,6.97,0.0248447204968944
1287,18.5,88.0,16.5,0,756.4,0.0,91.0,3.91,0.024457958751983
7711,14.2,89.0,12.4,3,759.6,0.0,25.0,1.08,0.0186940494997367
8761,17.6,75.0,13.1,0,758.2,0.0,0.0,0.0,0.0232128725929833
8617,18.3,77.0,14.2,0,758.2,0.0,0.0,0.0,0.0241361118438406
8911,14.5,72.0,9.5,0,753.4,0.0,13.0,0.56,0.0192460844173082
1428,24.0,48.0,12.3,1,755.3,0.0,750.0,32.25,0.0317754534622004
9299,14.7,77.0,10.7,3,752.7,0.0,41.0,1.76,0.0195296931048226
6845,14.8,63.0,7.9,3,763.1,0.0,0.0,0.0,0.0193945747608439
2959,14.9,92.0,13.7,0,765.6,0.0,89.0,3.83,0.0194618599791013
1059,25.7,56.0,16.2,2,758.8,0.0,445.0,19.14,0.0338692672641012
4118,20.8,60.0,12.7,1,761.2,0.0,27.0,1.16,0.0273252758801891
1485,23.0,54.0,13.2,2,749.9,0.0,698.0,30.02,0.0306707561008134
11650,14.1,89.0,12.3,0,762.3,0.0,26.0,1.12,0.0184966548602912
9446,15.6,81.0,12.3,1,754.3,0.0,147.0,6.32,0.0206814264881346
3032,14.2,57.0,5.8,0,757.4,0.0,111.0,4.77,0.0187483496171111
672,22.1,49.0,10.8,2,760.1,0.0,278.0,11.96,0.0290751216945138
4607,18.0,70.0,12.4,2,759.0,0.0,51.0,2.19,0.0237154150197628
11797,15.6,88.0,13.6,0,769.5,0.0,48.0,2.06,0.0202729044834308
875,21.2,46.0,9.1,2,755.3,0.0,204.0,8.77,0.0280683172249437
3193,13.8,91.0,12.3,0,747.8,0.0,154.0,6.62,0.0184541321208879
1497,17.5,89.0,15.7,0,746.6,0.0,137.0,5.89,0.0234395928207875
2358,20.7,70.0,15.0,0,757.4,0.0,339.0,14.58,0.0273303406390282
10837,14.8,92.0,13.5,0,766.0,0.0,42.0,1.81,0.0193211488250652
5384,20.8,56.0,11.7,0,757.0,0.0,268.0,11.53,0.0274768824306472
1095,19.4,92.0,18.1,0,754.6,0.0,82.0,3.53,0.0257089848926583
1966,17.0,52.0,7.1,1,753.9,0.0,278.0,11.96,0.0225494097360392
4193,20.3,77.0,16.1,0,761.7,0.0,62.0,2.67,0.0266509124327162
7500,22.3,50.0,11.4,4,750.0,0.0,29.0,1.25,0.0297333333333333
1367,19.7,63.0,12.5,0,754.7,0.0,302.0,12.99,0.0261030873194646
926,14.2,97.0,13.8,0,755.2,0.0,46.0,1.98,0.0188029661016949
960,21.2,77.0,17.0,1,749.0,0.0,406.0,17.46,0.0283044058744993
2530,17.0,77.0,12.9,0,760.1,0.0,71.0,3.05,0.0223654782265491
1218,26.1,61.0,18.0,0,760.0,0.0,771.0,33.16,0.0343421052631578
5218,16.9,90.0,15.3,0,756.0,0.0,0.0,0.0,0.0223544973544973
9108,18.5,79.0,14.8,1,757.7,0.0,133.0,5.72,0.0244159957766926
3739,9.7,84.0,7.1,2,759.0,0.0,44.0,1.89,0.0127799736495388
6235,12.1,88.0,10.1,2,749.8,0.0,32.0,1.38,0.0161376367031208
4833,10.9,92.0,9.7,0,762.7,0.0,7.0,0.3,0.0142913334207421
9815,13.6,77.0,9.6,2,755.3,0.0,0.0,0.0,0.0180060902952469
2509,12.9,92.0,11.7,0,759.5,0.0,11.0,0.47,0.0169848584595128
790,17.8,63.0,10.7,2,749.5,0.0,140.0,6.02,0.0237491661107404
4352,19.8,59.0,11.6,0,756.5,0.0,125.0,5.38,0.0261731658955717
10794,17.1,71.0,11.8,1,764.3,0.0,241.0,10.36,0.0223734135810545
6165,6.9,97.0,6.4,0,741.7,0.0,47.0,2.02,0.0093029526762842
2949,19.2,64.0,12.2,3,762.4,0.0,130.0,5.59,0.0251836306400839
11735,14.3,92.0,13.0,1,765.1,0.0,0.0,0.0,0.0186903672722519
4835,11.6,93.0,10.5,0,763.0,0.0,18.0,0.77,0.0152031454783748
10146,15.4,81.0,12.2,2,756.6,0.0,0.0,0.0,0.0203542162305048
9288,13.8,75.0,9.5,4,750.7,0.0,0.0,0.0,0.0183828426801651
1183,22.3,76.0,17.8,1,757.2,0.0,748.0,32.17,0.0294506075013206
5802,13.4,94.0,12.4,0,751.0,0.0,46.0,1.98,0.0178428761651131
8937,22.2,46.0,10.0,4,754.6,0.0,104.0,4.47,0.0294195600318049
10617,19.2,57.0,10.5,0,759.5,0.0,35.0,1.51,0.0252797893350888
2685,15.8,96.0,15.1,0,751.5,0.0,26.0,1.12,0.021024617431803
8737,24.1,47.0,12.0,3,758.5,0.0,565.0,24.3,0.0317732366512854
11550,14.7,81.0,11.5,0,767.3,0.0,0.0,0.0,0.0191580867978626
2609,19.4,75.0,14.9,0,756.3,0.0,323.0,13.89,0.0256511966150998
3227,17.2,89.0,15.3,1,752.1,0.0,271.0,11.65,0.0228692992953064
782,19.2,61.0,11.5,2,748.1,0.0,432.0,18.58,0.0256650180457158
1184,22.0,76.0,17.6,0,757.4,0.0,321.0,13.8,0.0290467388434116
3007,13.9,88.0,11.9,3,752.7,0.0,36.0,1.55,0.0184668526637438
4139,22.4,52.0,12.1,0,763.2,0.0,86.0,3.7,0.0293501048218029
2421,17.8,83.0,14.9,0,755.3,0.0,427.0,18.36,0.023566794651132
11299,12.5,83.0,9.7,1,767.0,0.0,0.0,0.0,0.0162972620599739
4055,10.7,89.0,9.0,0,764.4,0.0,0.0,0.0,0.0139979068550497
7305,20.1,56.0,11.1,1,760.8,0.0,591.0,25.42,0.0264195583596214
6065,15.3,94.0,14.3,0,759.5,0.0,24.0,1.03,0.0201448321263989
3934,15.1,81.0,11.9,0,767.6,0.0,41.0,1.76,0.0196717040125065
4328,18.6,69.0,12.8,2,753.7,0.0,105.0,4.52,0.0246782539471938
1119,29.5,43.0,15.6,0,752.0,0.0,207.0,8.9,0.0392287234042553
758,20.0,69.0,14.1,2,746.7,0.0,245.0,10.54,0.026784518548279
6636,15.4,75.0,11.0,2,767.6,0.0,197.0,8.47,0.0200625325690463
3369,13.5,68.0,7.7,2,758.0,0.0,261.0,11.22,0.0178100263852242
2082,12.3,79.0,8.8,0,758.4,0.0,343.0,14.75,0.0162183544303797
3519,11.6,76.0,7.5,0,738.6,0.0,176.0,7.57,0.0157053885729759
2180,16.7,94.0,15.7,1,751.7,0.0,109.0,4.69,0.0222163096980178
183,15.3,70.0,9.9,0,763.9,0.0,273.0,11.74,0.020028799581097
8717,14.8,78.0,11.0,2,758.4,0.0,0.0,0.0,0.0195147679324894
8741,25.3,43.0,11.8,3,758.2,0.0,510.0,21.93,0.0333685043524136
5253,25.2,70.0,19.3,0,753.4,0.0,484.0,20.81,0.0334483674011149
9792,18.5,44.0,6.0,4,757.7,0.0,571.0,24.56,0.0244159957766926
6513,16.6,76.0,12.4,0,765.0,0.0,0.0,0.0,0.0216993464052287
4586,13.7,90.0,12.1,0,758.9,0.0,42.0,1.81,0.0180524443273158
7320,14.1,72.0,9.1,0,761.9,0.0,0.0,0.0,0.0185063656647854
6471,14.7,82.0,11.7,0,766.1,0.0,46.0,1.98,0.0191880955488839
1164,20.3,84.0,17.5,3,751.4,0.0,39.0,1.68,0.0270162363587969
3327,11.9,71.0,6.8,1,762.0,0.0,65.0,2.8,0.0156167979002624
8327,15.9,89.0,14.1,1,763.4,0.0,0.0,0.0,0.020827875294734
4990,24.3,64.0,17.1,0,758.9,0.0,444.0,19.09,0.0320200289893266
9274,18.6,59.0,10.4,5,747.0,0.0,36.0,1.55,0.0248995983935743
10464,21.0,65.0,14.2,0,760.9,0.0,226.0,9.72,0.0275988960441582
8422,17.9,75.0,13.4,0,761.0,0.0,0.0,0.0,0.0235216819973718
11617,22.9,55.0,13.4,2,762.3,0.0,284.0,12.21,0.0300406664043027
6774,17.3,83.0,14.4,1,764.0,0.0,77.0,3.31,0.0226439790575916
8070,25.1,54.0,15.1,3,761.9,0.0,426.0,18.32,0.0329439558997243
5785,12.8,97.0,12.4,1,751.7,0.0,37.0,1.59,0.0170280697086603
8289,18.1,90.0,16.4,1,759.1,0.0,54.0,2.32,0.02384402582005
3930,14.1,84.0,11.4,0,767.5,0.0,13.0,0.56,0.0183713355048859
510,20.3,60.0,12.3,2,753.4,0.0,618.0,26.58,0.0269445181842314
9915,8.8,83.0,6.1,0,760.8,0.0,0.0,0.0,0.0115667718191377
215,18.2,58.0,9.8,0,763.8,0.0,622.0,26.75,0.0238282272846294
10123,18.6,86.0,16.2,3,755.1,0.0,261.0,11.22,0.024632499006754
7894,17.5,93.0,16.4,0,754.4,0.0,0.0,0.0,0.0231972428419936
2683,22.6,73.0,17.5,0,750.3,0.0,68.0,2.92,0.0301212848194055
3903,14.6,74.0,10.0,0,767.7,0.0,36.0,1.55,0.01901784551257
7104,18.1,54.0,8.7,1,759.7,0.0,518.0,22.28,0.0238251941555877
1635,19.5,77.0,15.4,0,754.4,0.0,428.0,18.41,0.02584835630965
11607,20.1,77.0,16.0,0,763.9,0.0,185.0,7.96,0.0263123445477156
1104,27.3,58.0,18.3,5,753.5,0.0,770.0,33.11,0.0362309223623092
11371,16.8,67.0,10.7,2,763.0,0.0,303.0,13.03,0.0220183486238532
10879,12.8,93.0,11.7,0,767.1,0.0,0.0,0.0,0.0166862208317038
5328,6.6,92.0,5.3,0,767.5,0.0,13.0,0.56,0.0085993485342019
8432,17.2,89.0,15.3,0,760.3,0.0,28.0,1.2,0.0226226489543601
6883,20.6,63.0,13.3,1,761.6,0.0,80.0,3.44,0.027048319327731
7223,14.0,89.0,12.2,0,754.6,0.0,0.0,0.0,0.0185528756957328
10732,11.1,87.0,9.0,0,764.0,0.0,0.0,0.0,0.0145287958115183
11275,15.7,75.0,11.3,4,765.0,0.0,182.0,7.83,0.0205228758169934
8630,17.2,75.0,12.7,1,758.5,0.0,140.0,6.02,0.0226763348714568
8322,19.6,84.0,16.8,0,763.1,0.0,0.0,0.0,0.0256847071157122
7447,25.7,38.0,10.3,5,759.3,0.0,427.0,18.36,0.0338469643092321
8246,21.3,82.0,18.1,1,753.7,0.0,191.0,8.21,0.0282605811330768
2124,15.4,95.0,14.6,5,746.0,0.0,65.0,2.8,0.0206434316353887
1290,21.4,78.0,17.4,0,756.4,0.0,321.0,13.8,0.0282919090428344
2597,19.4,71.0,14.0,1,758.6,0.0,315.0,13.55,0.0255734247297653
1831,16.3,91.0,14.8,0,750.9,0.0,245.0,10.54,0.0217072845918231
6166,7.3,97.0,6.8,0,742.0,0.0,42.0,1.81,0.0098382749326145
9203,15.3,87.0,13.2,2,751.9,0.25,41.0,1.76,0.020348450591834
6215,11.4,77.0,7.5,1,751.6,0.0,7.0,0.3,0.015167642362959
11760,19.8,64.0,12.8,3,765.8,0.0,245.0,10.54,0.0258553147035779
9387,11.9,90.0,10.4,2,750.2,0.0,0.0,0.0,0.015862436683551
2088,16.9,53.0,7.2,1,758.1,0.0,561.0,24.13,0.0222925735391109
8319,19.4,85.0,16.8,0,762.8,0.0,0.0,0.0,0.0254326166754063
2208,16.7,82.0,13.6,2,754.1,0.0,200.0,8.6,0.0221456040312955
7666,13.8,82.0,10.8,1,758.8,0.0,46.0,1.98,0.0181866104375329
5240,22.7,69.0,16.7,0,754.5,0.0,96.0,4.13,0.0300861497680583
7424,14.8,80.0,11.4,0,763.0,0.0,30.0,1.29,0.019397116644823
7788,14.2,93.0,13.1,3,760.3,0.0,12.0,0.52,0.0186768380902275
9980,14.6,94.0,13.7,0,754.6,0.0,69.0,2.97,0.0193479989398356
10045,14.6,78.0,10.8,1,756.1,0.0,0.0,0.0,0.0193096151302737
3511,8.3,93.0,7.3,0,738.3,0.0,139.0,5.98,0.0112420425301368
6793,13.6,75.0,9.2,0,764.9,0.0,0.0,0.0,0.0177801019741142
7477,19.5,61.0,11.8,5,755.0,0.0,71.0,3.05,0.0258278145695364
5091,18.7,70.0,13.1,0,763.3,0.0,40.0,1.72,0.0244988864142539
11137,24.8,62.0,17.0,1,754.3,0.0,294.0,12.64,0.0328781651862654
1484,22.4,57.0,13.5,3,750.0,0.0,793.0,34.1,0.0298666666666666
9141,18.4,81.0,15.1,0,758.4,0.0,0.0,0.0,0.0242616033755274
3375,13.8,72.0,8.8,1,758.0,0.0,89.0,3.83,0.0182058047493403
7444,26.4,41.0,12.1,6,759.9,0.0,641.0,27.57,0.034741413343861
4045,23.2,67.0,16.7,0,763.0,0.0,106.0,4.56,0.0304062909567496
5019,25.3,45.0,12.5,0,761.5,0.0,244.0,10.49,0.0332239001969796
11701,14.9,94.0,14.0,1,765.2,0.0,83.0,3.57,0.0194720334553058
5889,13.1,90.0,11.5,1,760.9,0.0,41.0,1.76,0.0172164541989748
1517,20.4,72.0,15.2,2,746.3,0.0,180.0,7.74,0.0273348519362186
7840,15.4,92.0,14.2,1,759.9,0.0,0.0,0.0,0.0202658244505856
10593,14.1,94.0,13.2,0,758.4,0.0,16.0,0.69,0.0185917721518987
1691,17.7,77.0,13.6,2,750.3,0.0,597.0,25.67,0.0235905637744902
814,18.7,63.0,11.5,3,755.4,0.0,295.0,12.69,0.024755096637543
6105,21.8,62.0,14.2,0,759.7,0.0,265.0,11.4,0.0286955377122548
1977,11.6,83.0,8.8,0,756.3,0.0,325.0,13.98,0.0153378289038741
4787,12.3,84.0,9.7,0,756.9,0.0,0.0,0.0,0.0162504954419342
853,13.9,90.0,12.3,1,756.5,0.0,70.0,3.01,0.0183740912095175
8895,18.7,76.0,14.4,4,750.3,0.0,0.0,0.0,0.0249233639877382
7667,14.6,78.0,10.8,2,758.7,0.0,62.0,2.67,0.0192434427309872
2726,12.7,88.0,10.7,0,760.3,0.0,41.0,1.76,0.0167039326581612
2980,16.2,93.0,15.1,0,761.7,0.0,280.0,12.04,0.0212682158330051
10929,13.8,91.0,12.3,1,765.6,0.0,9.0,0.39,0.0180250783699059
9867,10.0,82.0,7.1,1,757.3,0.0,0.0,0.0,0.013204806549584
6018,15.2,88.0,13.2,0,763.4,0.0,28.0,1.2,0.0199109248100602
4558,14.9,93.0,13.8,0,750.8,0.0,72.0,3.1,0.0198454981353223
9195,14.6,93.0,13.4,2,749.6,0.0,0.0,0.0,0.0194770544290288
9432,15.4,80.0,12.0,2,753.3,0.0,0.0,0.0,0.0204433824505509
11237,16.6,91.0,15.1,1,759.9,0.0,10.0,0.43,0.0218449796025792
4632,19.2,68.0,13.2,2,758.1,0.0,170.0,7.31,0.0253264740799366
7114,19.5,52.0,9.4,1,758.9,0.0,358.0,15.4,0.0256950849914349
2536,17.9,82.0,14.8,0,761.9,0.0,358.0,15.4,0.0234938968368552
6079,17.4,89.0,15.6,1,761.3,0.0,109.0,4.69,0.022855641665572
6790,15.4,69.0,9.8,0,764.7,0.0,3.0,0.13,0.0201386164508957
11503,15.9,86.0,13.5,2,762.7,0.0,0.0,0.0,0.0208469909531926
7759,14.1,87.0,12.0,5,758.5,0.0,12.0,0.52,0.0185893210283454
4484,22.5,55.0,13.0,4,761.0,0.0,107.0,4.6,0.0295663600525624
702,24.4,41.0,10.3,3,757.1,0.0,518.0,22.28,0.0322282393343019
9158,21.1,81.0,17.7,0,755.1,0.0,172.0,7.4,0.0279433187657263
9749,18.1,46.0,6.3,2,759.2,0.0,280.0,12.04,0.023840885142255
10442,14.8,90.0,13.2,0,762.6,0.0,0.0,0.0,0.019407290847102
8542,27.5,44.0,14.2,2,758.7,0.0,672.0,28.9,0.0362462106234348
3078,16.1,81.0,12.8,4,740.0,0.0,180.0,7.74,0.0217567567567567
3184,12.5,96.0,11.9,0,747.9,0.0,35.0,1.51,0.0167134643668939
1986,16.6,55.0,7.5,1,756.2,0.0,308.0,13.25,0.0219518645860883
8675,17.2,85.0,14.7,2,759.3,0.0,110.0,4.73,0.0226524430396417
10843,18.9,71.0,13.5,1,766.0,0.0,128.0,5.5,0.0246736292428198
143,17.6,76.0,13.3,0,762.3,0.0,150.0,6.45,0.023088023088023
10143,16.4,83.0,13.5,2,756.4,0.0,0.0,0.0,0.0216816499206768
10540,14.1,89.0,12.3,0,758.0,0.0,0.0,0.0,0.0186015831134564
6212,11.9,70.0,6.6,2,752.3,0.0,66.0,2.84,0.0158181576498737
10992,22.3,60.0,14.1,1,759.6,0.0,401.0,17.25,0.0293575566087414
9044,18.1,79.0,14.4,3,758.5,0.0,0.0,0.0,0.0238628872775214
6808,10.9,87.0,8.9,0,764.5,0.0,55.0,2.37,0.0142576847612818
9394,12.7,88.0,10.8,2,750.0,0.0,34.0,1.46,0.0169333333333333
2948,19.8,63.0,12.5,3,762.2,0.0,130.0,5.59,0.025977433744424
9286,14.6,71.0,9.4,4,750.2,0.0,0.0,0.0,0.0194614769394828
6123,17.8,68.0,11.8,4,759.4,0.0,417.0,17.93,0.0234395575454306
2079,8.7,89.0,7.0,0,758.4,0.0,66.0,2.84,0.0114715189873417
9935,17.5,47.0,6.1,1,761.3,0.0,208.0,8.95,0.0229869959280178
2558,16.6,92.0,15.3,0,763.3,0.0,205.0,8.82,0.0217476745709419
2853,19.1,80.0,15.5,0,762.0,0.0,66.0,2.84,0.0250656167979002
10923,13.9,91.0,12.4,0,766.3,0.0,0.0,0.0,0.0181391100091348
3938,15.8,73.0,11.0,0,767.7,0.0,74.0,3.18,0.0205809561026442
4306,13.2,88.0,11.2,0,755.7,0.0,14.0,0.6,0.0174672489082969
6788,16.8,64.0,9.9,1,764.8,0.0,56.0,2.41,0.0219665271966527
11533,16.5,79.0,12.8,0,766.7,0.0,0.0,0.0,0.0215208034433285
1822,15.3,85.0,12.8,0,751.0,0.0,105.0,4.52,0.0203728362183755
10243,14.3,82.0,11.3,1,759.2,0.0,0.0,0.0,0.0188356164383561
6233,11.2,92.0,10.0,2,749.8,0.0,2.0,0.09,0.0149373166177647
11104,15.4,92.0,14.2,0,755.8,0.0,0.0,0.0,0.020375760783276
8526,16.4,88.0,14.4,1,759.1,0.0,4.0,0.17,0.0216045316822553
7677,20.9,48.0,9.5,2,757.9,0.0,420.0,18.06,0.0275761973875181
396,23.1,44.0,10.1,0,760.4,0.0,282.0,12.13,0.030378748027354
7531,19.7,82.0,16.5,4,747.8,0.0,515.0,22.15,0.0263439422305429
5943,13.1,80.0,9.7,1,763.6,0.0,11.0,0.47,0.0171555788370874
3176,12.3,97.0,11.8,1,747.6,0.0,60.0,2.58,0.0164526484751203
11306,11.0,82.0,8.0,1,766.7,0.0,0.0,0.0,0.0143472022955523
9847,17.6,53.0,7.9,3,755.5,0.0,129.0,5.55,0.0232958305757776
8004,19.0,75.0,14.5,1,760.0,0.0,171.0,7.35,0.025
103,22.8,50.0,11.9,1,762.1,0.0,539.0,23.18,0.0299173336832436
5448,19.4,79.0,15.7,0,766.1,0.0,40.0,1.72,0.0253230648740373
11346,12.2,81.0,9.0,0,765.3,0.0,0.0,0.0,0.0159414608650202
1747,15.4,79.0,11.8,3,750.3,0.0,183.0,7.87,0.0205251232840197
2617,20.0,74.0,15.2,0,755.4,0.0,185.0,7.96,0.0264760391845379
9597,13.8,88.0,11.9,5,753.0,0.0,163.0,7.01,0.0183266932270916
5636,11.3,95.0,10.6,1,748.5,0.0,13.0,0.56,0.0150968603874415
9989,15.9,95.0,15.1,2,751.2,0.0,87.0,3.74,0.0211661341853035
11771,17.0,75.0,12.5,0,767.6,0.0,0.0,0.0,0.0221469515372589
4614,13.3,92.0,12.0,0,758.7,0.0,23.0,0.99,0.0175299855015157
6852,12.6,74.0,8.0,1,762.2,0.0,0.0,0.0,0.0165310942009971
10005,15.3,96.0,14.6,1,747.7,0.0,0.0,0.0,0.0204627524408185
11563,19.8,68.0,13.7,1,767.9,0.0,294.0,12.64,0.0257846073707514
3037,12.9,72.0,8.0,4,747.1,0.0,119.0,5.12,0.017266764823986
2552,19.4,69.0,13.6,0,761.7,0.0,178.0,7.65,0.0254693448864382
8003,18.7,76.0,14.4,2,759.9,0.0,138.0,5.93,0.0246085011185682
3521,11.7,70.0,6.4,1,738.7,0.0,147.0,6.32,0.0158386354406389
9331,14.2,78.0,10.4,3,753.4,0.0,0.0,0.0,0.0188478895672949
3395,16.5,79.0,12.8,3,759.5,0.0,364.0,15.65,0.021724818959842
8045,17.3,92.0,16.0,0,762.6,0.0,0.0,0.0,0.0226855494361395
